[2023-04-03 10:09:54,039 Pegawairupbasan.py->testconfigandlogin()]==>INFO: Konfigurasi agar berjalan di setiap sistem operasi (mac dan Windos)
[2023-04-03 11:44:01,674 Fungsional-Penerimaan.py->test_PNM_09()]==>INFO: Memilih Opsi Institusi Penempatan
[2023-04-03 11:44:02,462 Fungsional-Penerimaan.py->test_PNM_10()]==>INFO: input pasal
[2023-04-03 11:44:03,010 Fungsional-Penerimaan.py->test_PNM_11()]==>INFO: Memilih Opsi Institusi Penempatan
[2023-04-03 11:44:03,787 Fungsional-Penerimaan.py->test_PNM_12()]==>INFO: Memilih Opsi Institusi Penempatan
[2023-04-03 11:44:04,580 Fungsional-Penerimaan.py->test_PNM_13()]==>INFO: input NoBAPenyitaan
[2023-04-03 11:44:04,740 Fungsional-Penerimaan.py->test_PNM_14()]==>INFO: input No. Surat Pernyataan
[2023-04-03 11:44:04,884 Fungsional-Penerimaan.py->test_PNM_15()]==>INFO: Input field text area
[2023-04-03 11:44:05,187 Fungsional-Penerimaan.py->test_PNM_16()]==>INFO: Melakukan Pencarian data Identitas petugas Penerima
[2023-04-03 11:44:06,016 Fungsional-Penerimaan.py->test_PNM_17()]==>INFO: Melakukan Pencarian data Petugas yang menyerahkan
[2023-04-03 11:44:06,612 Fungsional-Penerimaan.py->test_PNM_18()]==>INFO: Melakukan Pencarian data Identitas WBP
[2023-04-03 11:44:07,375 Fungsional-Penerimaan.py->test_PNM_19()]==>INFO: klik tab Petugas Instansi yang Menyerahkan
[2023-04-03 11:44:07,509 Fungsional-Penerimaan.py->test_PNM_19()]==>INFO: input data  Petugas Instansi Yang menyerahkan
[2023-04-03 11:44:07,890 Fungsional-Penerimaan.py->test_PNM_20()]==>INFO: Klik tab Saksi Penerima
[2023-04-03 11:44:07,994 Fungsional-Penerimaan.py->test_PNM_20()]==>INFO: melakukan pencarian data petugas saksi penerimaan
[2023-04-03 11:44:08,825 Fungsional-Penerimaan.py->test_PNM_22()]==>INFO: Klik tab Dokument
[2023-04-03 11:44:08,964 Fungsional-Penerimaan.py->test_PNM_22()]==>INFO: melakukan Verifikasi dokumen yang diupload
[2023-04-03 11:44:58,377 Fungsional-Penerimaan.py->test_PNM_23()]==>INFO: menekan button submit
[2023-04-04 10:23:56,961 Fungsional-Penerimaan.py->testconfigwebdriver()]==>INFO: Konfigurasi agar berjalan di setiap sistem operasi (mac dan Windos)
[2023-04-04 10:24:00,343 Fungsional-Penerimaan.py->testlogin()]==>INFO: Memasukan User name dan Password di halaman Login
[2023-04-04 10:24:04,126 Fungsional-Penerimaan.py->testaksesmenu()]==>INFO: Mengakses Halaman Penerimaan
[2023-04-04 10:24:15,293 Fungsional-Penerimaan.py->testaksesmenu()]==>INFO: Mengakses Halaman Tambah
[2023-04-04 10:24:16,512 Fungsional-Penerimaan.py->test_PNM_01()]==>INFO: Memeilih Dropdown Jenis Registrasi
[2023-04-04 10:24:17,264 Fungsional-Penerimaan.py->test_PNM_02()]==>INFO: Menginput Tanggal Penerimaan
[2023-04-04 10:24:17,540 Fungsional-Penerimaan.py->test_PNM_03()]==>INFO: Memilih Opsi instansi
[2023-04-04 10:24:18,832 Fungsional-Penerimaan.py->test_PNM_04()]==>INFO: Menginput Nomor Surat Perintah Penyitaan
[2023-04-04 10:24:19,064 Fungsional-Penerimaan.py->test_PNM_04()]==>INFO: Menginput Tgl Surat Perintah Penyitaan
[2023-04-04 10:24:19,224 Fungsional-Penerimaan.py->test_PNM_05()]==>INFO: Menginput anggal Surat Perintah Penyitaan
[2023-04-04 10:24:19,465 Fungsional-Penerimaan.py->test_PNM_06()]==>INFO: Memilih Opsi Pengadilan Penyita
[2023-04-04 10:24:20,372 Fungsional-Penerimaan.py->test_PNM_07()]==>INFO: menginput nomor surat Penyitaan
[2023-04-04 10:24:20,564 Fungsional-Penerimaan.py->test_PNM_08()]==>INFO: menginput tanggal surat Penyitaan
[2023-04-04 10:24:20,788 Fungsional-Penerimaan.py->test_PNM_09()]==>INFO: Memilih Opsi Institusi Penempatan
[2023-04-04 10:24:21,525 Fungsional-Penerimaan.py->test_PNM_10()]==>INFO: input pasal
[2023-04-04 10:24:22,045 Fungsional-Penerimaan.py->test_PNM_11()]==>INFO: Memilih Opsi Institusi Penempatan
[2023-04-04 10:24:22,253 Fungsional-Penerimaan.py->test_PNM_12()]==>INFO: Memilih Opsi Institusi Penempatan
[2023-04-04 10:24:23,030 Fungsional-Penerimaan.py->test_PNM_13()]==>INFO: input NoBAPenyitaan
[2023-04-04 10:24:23,190 Fungsional-Penerimaan.py->test_PNM_14()]==>INFO: input No. Surat Pernyataan
[2023-04-04 10:24:23,328 Fungsional-Penerimaan.py->test_PNM_15()]==>INFO: Input field text area
[2023-04-04 10:24:23,568 Fungsional-Penerimaan.py->test_PNM_16()]==>INFO: Melakukan Pencarian data Identitas petugas Penerima
[2023-04-04 10:24:24,424 Fungsional-Penerimaan.py->test_PNM_17()]==>INFO: Melakukan Pencarian data Petugas yang menyerahkan
[2023-04-04 10:24:25,159 Fungsional-Penerimaan.py->test_PNM_18()]==>INFO: Melakukan Pencarian data Identitas WBP
[2023-04-04 10:24:26,469 Fungsional-Penerimaan.py->test_PNM_19()]==>INFO: klik tab Petugas Instansi yang Menyerahkan
[2023-04-04 10:24:26,621 Fungsional-Penerimaan.py->test_PNM_19()]==>INFO: input data  Petugas Instansi Yang menyerahkan
[2023-04-04 10:24:27,004 Fungsional-Penerimaan.py->test_PNM_20()]==>INFO: Klik tab Saksi Penerima
[2023-04-04 10:24:27,100 Fungsional-Penerimaan.py->test_PNM_20()]==>INFO: melakukan pencarian data petugas saksi penerimaan
[2023-04-04 10:24:27,902 Fungsional-Penerimaan.py->test_PNM_22()]==>INFO: Klik tab Dokument
[2023-04-04 10:24:28,014 Fungsional-Penerimaan.py->test_PNM_22()]==>INFO: melakukan Verifikasi dokumen yang diupload
[2023-04-04 10:24:38,385 Fungsional-Penerimaan.py->test_PNM_23()]==>INFO: menekan button submit
[2023-04-04 10:24:53,978 Fungsional-Penerimaan.py->test_PNM_BRG_01()]==>INFO: [PNM-006]=>Menampilkan halaman daftar barang baran dan basan dengan menggunakan button (Daftar Barang) pada kolom aksi di tabel
[2023-04-04 10:24:56,280 Fungsional-Penerimaan.py->test_PNM_BRG_()]==>INFO: tanggal Penelitian
[2023-04-04 10:24:56,672 Fungsional-Penerimaan.py->test_PNM_007_16()]==>INFO: no SK penelitian
[2023-04-04 10:24:56,924 Fungsional-Penerimaan.py->test_PNM_007_17()]==>INFO: Tanggal SK Penelitian
[2023-04-04 10:24:57,237 Fungsional-Penerimaan.py->test_PNM_007_18()]==>INFO: Memilih Golongan
[2023-04-04 10:24:57,550 Fungsional-Penerimaan.py->test_PNM_007_19()]==>INFO: Keadaan Segel Penyita
[2023-04-04 10:24:57,870 Fungsional-Penerimaan.py->test_PNM_007_20()]==>INFO: Kondisi Barang
[2023-04-04 10:24:58,234 Fungsional-Penerimaan.py->test_PNM_007_21()]==>INFO: Sub Kondisi Barang
[2023-04-04 10:24:58,535 Fungsional-Penerimaan.py->test_PNM_007_22()]==>INFO: Input sifat
[2023-04-04 10:24:58,859 Fungsional-Penerimaan.py->test_PNM_007_23()]==>INFO: input merek dan kondisi
[2023-04-04 10:24:59,251 Fungsional-Penerimaan.py->test_PNM_007_24()]==>INFO: input berat
[2023-04-04 10:24:59,589 Fungsional-Penerimaan.py->test_PNM_007_25()]==>INFO: input volime
[2023-04-04 10:24:59,933 Fungsional-Penerimaan.py->test_PNM_007_26()]==>INFO: input panjang
[2023-04-04 10:25:00,272 Fungsional-Penerimaan.py->test_PNM_007_27()]==>INFO: input lebar
[2023-04-04 10:25:00,657 Fungsional-Penerimaan.py->test_PNM_007_28()]==>INFO: input tinggi
[2023-04-04 10:25:00,988 Fungsional-Penerimaan.py->test_PNM_007_29()]==>INFO: input tipemerek
[2023-04-04 10:25:01,221 Fungsional-Penerimaan.py->test_PNM_007_30()]==>INFO: input yang jenis golongan senjata api
[2023-04-04 10:25:01,446 Fungsional-Penerimaan.py->test_PNM_007_31()]==>INFO: input yang jenis golongan elektronik
[2023-04-04 10:25:01,721 Fungsional-Penerimaan.py->test_PNM_007_32()]==>INFO: input tahunPembuatan
[2023-04-04 10:25:01,954 Fungsional-Penerimaan.py->test_PNM_007_33()]==>INFO: input tahunPengeluaranPenerbitan
[2023-04-04 10:25:02,180 Fungsional-Penerimaan.py->test_PNM_007_34()]==>INFO: input warna
[2023-04-04 10:25:02,404 Fungsional-Penerimaan.py->test_PNM_007_35()]==>INFO: input NomorMesin
[2023-04-04 10:25:02,621 Fungsional-Penerimaan.py->test_PNM_007_36()]==>INFO: input NomorChasis
[2023-04-04 10:25:02,845 Fungsional-Penerimaan.py->test_PNM_007_37()]==>INFO: input TeganganDaya
[2023-04-04 10:25:03,120 Fungsional-Penerimaan.py->test_PNM_007_38()]==>INFO: input MerekSumberDaya
[2023-04-04 10:25:03,345 Fungsional-Penerimaan.py->test_PNM_007_39()]==>INFO: input AsalBasanDari
[2023-04-04 10:25:03,681 Fungsional-Penerimaan.py->test_PNM_007_40()]==>INFO: input PerkiraanUsia
[2023-04-04 10:25:04,042 Fungsional-Penerimaan.py->test_PNM_007_41()]==>INFO: input Kemasan
[2023-04-04 10:25:04,330 Fungsional-Penerimaan.py->test_PNM_007_42()]==>INFO: input Batasan
[2023-04-04 10:25:04,645 Fungsional-Penerimaan.py->test_PNM_007_44()]==>INFO: input NoIMB
[2023-04-04 10:25:05,038 Fungsional-Penerimaan.py->test_PNM_007_45()]==>INFO: input IsiGedung
[2023-04-04 10:25:05,430 Fungsional-Penerimaan.py->test_PNM_007_46()]==>INFO: input SuratBukti
[2023-04-04 10:25:05,770 Fungsional-Penerimaan.py->test_PNM_007_47()]==>INFO: input BenderaNegara
[2023-04-04 10:25:06,101 Fungsional-Penerimaan.py->test_PNM_007_48()]==>INFO: input NoPolisi
[2023-04-04 10:25:06,326 Fungsional-Penerimaan.py->test_PNM_007_49()]==>INFO: input WarnaTNKB
[2023-04-04 10:25:06,602 Fungsional-Penerimaan.py->test_PNM_007_50()]==>INFO: input MasaBerlakuTNK
[2023-04-04 10:25:06,826 Fungsional-Penerimaan.py->test_PNM_007_51()]==>INFO: input BahanBakar
[2023-04-04 10:25:07,075 Fungsional-Penerimaan.py->test_PNM_007_52()]==>INFO: input CiriKhusus
[2023-04-04 10:25:07,411 Fungsional-Penerimaan.py->test_PNM_007_53()]==>INFO: input HalLainnya
[2023-04-04 10:25:07,803 Fungsional-Penerimaan.py->test_PNM_007_54()]==>INFO: input PemeliharaanKhusus
[2023-04-04 10:25:08,102 Fungsional-Penerimaan.py->test_PNM_007_55()]==>INFO: input catatanPemeliharaanKhusus
[2023-04-04 10:25:08,426 Fungsional-Penerimaan.py->test_PNM_007_56()]==>INFO: input RekomendasiTimPeneliti
[2023-04-04 10:25:09,032 Fungsional-Penerimaan.py->test_PNM_007_58()]==>INFO: pencarian para prtugas peneliti
[2023-04-04 10:25:09,368 Fungsional-Penerimaan.py->test_PNM_007_59()]==>INFO: pindah tab
[2023-04-04 10:25:09,528 Fungsional-Penerimaan.py->test_PNM_007_60()]==>INFO: input tglPenilaian
[2023-04-04 10:25:09,784 Fungsional-Penerimaan.py->test_PNM_007_61()]==>INFO: input NoBAPenelitian
[2023-04-04 10:25:10,008 Fungsional-Penerimaan.py->test_PNM_007_62()]==>INFO: input NilaiSatuanBarang
[2023-04-04 10:25:10,344 Fungsional-Penerimaan.py->test_PNM_007_63()]==>INFO: input Keterangan
[2023-04-04 10:25:10,608 Fungsional-Penerimaan.py->test_PNM_007_68()]==>INFO: pencarian prtugas penilai
[2023-04-04 10:42:12,223 Fungsional-Penerimaan.py->testconfigwebdriver()]==>INFO: Konfigurasi agar berjalan di setiap sistem operasi (mac dan Windos)
[2023-04-04 10:42:15,389 Fungsional-Penerimaan.py->testlogin()]==>INFO: Memasukan User name dan Password di halaman Login
[2023-04-04 10:42:18,954 Fungsional-Penerimaan.py->test_PNM_BRG_01()]==>INFO: [PNM-006]=>Menampilkan halaman daftar barang baran dan basan dengan menggunakan button (Daftar Barang) pada kolom aksi di tabel
[2023-04-04 10:42:19,784 Fungsional-Penerimaan.py->test_PNM_BRG_2()]==>INFO: Nama barang
[2023-04-04 10:42:20,015 Fungsional-Penerimaan.py->test_PNM_BRG_3()]==>INFO: checkbox barang temuan
[2023-04-04 10:42:20,237 Fungsional-Penerimaan.py->test_PNM_BRG_4()]==>INFO: Memilih jenis barang basan
[2023-04-04 10:42:20,459 Fungsional-Penerimaan.py->test_PNM_BRG_5()]==>INFO: Memilih satuan barang
[2023-04-04 10:42:20,726 Fungsional-Penerimaan.py->test_PNM_BRG_6()]==>INFO: Jumlah Baik
[2023-04-04 10:42:20,950 Fungsional-Penerimaan.py->test_PNM_BRG_7()]==>INFO: Jumlah rusak ringan
[2023-04-04 10:42:21,158 Fungsional-Penerimaan.py->test_PNM_BRG_8()]==>INFO: Jumlah rusak berat
[2023-04-04 10:42:21,382 Fungsional-Penerimaan.py->test_PNM_BRG_9()]==>INFO: upload foto barang 1
[2023-04-04 10:42:21,683 Fungsional-Penerimaan.py->test_PNM_BRG_10()]==>INFO: pindah tab
[2023-04-04 10:42:21,908 Fungsional-Penerimaan.py->test_PNM_BRG_11()]==>INFO: Nomor Penelitian
[2023-04-04 10:42:22,123 Fungsional-Penerimaan.py->test_PNM_BRG_12()]==>INFO: no SK penelitian
[2023-04-04 10:42:22,348 Fungsional-Penerimaan.py->test_PNM_BRG_13()]==>INFO: Tanggal SK Penelitian
[2023-04-04 10:42:22,963 Fungsional-Penerimaan.py->test_PNM_BRG_14()]==>INFO: Memilih Golongan
[2023-04-04 10:42:23,326 Fungsional-Penerimaan.py->test_PNM_BRG_15()]==>INFO: Keadaan Segel Penyita
[2023-04-04 10:42:23,646 Fungsional-Penerimaan.py->test_PNM_BRG_16()]==>INFO: Kondisi Barang
[2023-04-04 10:42:23,876 Fungsional-Penerimaan.py->test_PNM_BRG_17()]==>INFO: Sub Kondisi Barang
[2023-04-04 10:42:24,155 Fungsional-Penerimaan.py->test_PNM_BRG_18()]==>INFO: Input sifat
[2023-04-04 10:42:24,369 Fungsional-Penerimaan.py->test_PNM_BRG_19()]==>INFO: input merek dan kondisi
[2023-04-04 10:42:24,597 Fungsional-Penerimaan.py->test_PNM_BRG_20()]==>INFO: input berat
[2023-04-04 10:42:24,926 Fungsional-Penerimaan.py->test_PNM_BRG_21()]==>INFO: input volime
[2023-04-04 10:42:45,861 Fungsional-Penerimaan.py->testconfigwebdriver()]==>INFO: Konfigurasi agar berjalan di setiap sistem operasi (mac dan Windos)
[2023-04-04 10:42:48,748 Fungsional-Penerimaan.py->testlogin()]==>INFO: Memasukan User name dan Password di halaman Login
[2023-04-04 10:42:52,241 Fungsional-Penerimaan.py->testaksesmenu()]==>INFO: Mengakses Halaman Penerimaan
[2023-04-04 10:43:02,860 Fungsional-Penerimaan.py->test_PNM_BRG_01()]==>INFO: [PNM-006]=>Menampilkan halaman daftar barang baran dan basan dengan menggunakan button (Daftar Barang) pada kolom aksi di tabel
[2023-04-04 10:43:03,716 Fungsional-Penerimaan.py->test_PNM_BRG_2()]==>INFO: Nama barang
[2023-04-04 10:43:04,517 Fungsional-Penerimaan.py->test_PNM_BRG_3()]==>INFO: checkbox barang temuan
[2023-04-04 10:43:04,597 Fungsional-Penerimaan.py->test_PNM_BRG_4()]==>INFO: Memilih jenis barang basan
[2023-04-04 10:43:04,972 Fungsional-Penerimaan.py->test_PNM_BRG_5()]==>INFO: Memilih satuan barang
[2023-04-04 10:43:06,373 Fungsional-Penerimaan.py->test_PNM_BRG_6()]==>INFO: Jumlah Baik
[2023-04-04 10:43:06,552 Fungsional-Penerimaan.py->test_PNM_BRG_7()]==>INFO: Jumlah rusak ringan
[2023-04-04 10:43:06,717 Fungsional-Penerimaan.py->test_PNM_BRG_8()]==>INFO: Jumlah rusak berat
[2023-04-04 10:43:06,881 Fungsional-Penerimaan.py->test_PNM_BRG_9()]==>INFO: upload foto barang 1
[2023-04-04 10:43:10,574 Fungsional-Penerimaan.py->test_PNM_BRG_10()]==>INFO: pindah tab
[2023-04-04 10:43:10,785 Fungsional-Penerimaan.py->test_PNM_BRG_11()]==>INFO: Nomor Penelitian
[2023-04-04 10:43:11,003 Fungsional-Penerimaan.py->test_PNM_BRG_12()]==>INFO: no SK penelitian
[2023-04-04 10:43:11,141 Fungsional-Penerimaan.py->test_PNM_BRG_13()]==>INFO: Tanggal SK Penelitian
[2023-04-04 10:43:11,364 Fungsional-Penerimaan.py->test_PNM_BRG_14()]==>INFO: Memilih Golongan
[2023-04-04 10:43:11,737 Fungsional-Penerimaan.py->test_PNM_BRG_15()]==>INFO: Keadaan Segel Penyita
[2023-04-04 10:43:11,849 Fungsional-Penerimaan.py->test_PNM_BRG_16()]==>INFO: Kondisi Barang
[2023-04-04 10:43:13,395 Fungsional-Penerimaan.py->test_PNM_BRG_17()]==>INFO: Sub Kondisi Barang
[2023-04-04 10:43:14,754 Fungsional-Penerimaan.py->test_PNM_BRG_18()]==>INFO: Input sifat
[2023-04-04 10:43:14,887 Fungsional-Penerimaan.py->test_PNM_BRG_19()]==>INFO: input merek dan kondisi
[2023-04-04 10:43:15,071 Fungsional-Penerimaan.py->test_PNM_BRG_20()]==>INFO: input berat
[2023-04-04 10:43:15,193 Fungsional-Penerimaan.py->test_PNM_BRG_21()]==>INFO: input volime
[2023-04-04 10:52:06,772 Fungsional-Penerimaan.py->testconfigwebdriver()]==>INFO: Konfigurasi agar berjalan di setiap sistem operasi (mac dan Windos)
[2023-04-04 10:52:09,318 Fungsional-Penerimaan.py->testlogin()]==>INFO: Memasukan User name dan Password di halaman Login
[2023-04-04 10:52:12,858 Fungsional-Penerimaan.py->testaksesmenu()]==>INFO: Mengakses Halaman Penerimaan
[2023-04-04 10:52:24,096 Fungsional-Penerimaan.py->test_PNM_BRG_01()]==>INFO: [PNM-006]=>Menampilkan halaman daftar barang baran dan basan dengan menggunakan button (Daftar Barang) pada kolom aksi di tabel
[2023-04-04 10:52:25,009 Fungsional-Penerimaan.py->test_PNM_BRG_2()]==>INFO: Nama barang
[2023-04-04 10:52:25,800 Fungsional-Penerimaan.py->test_PNM_BRG_3()]==>INFO: checkbox barang temuan
[2023-04-04 10:52:25,879 Fungsional-Penerimaan.py->test_PNM_BRG_4()]==>INFO: Memilih jenis barang basan
[2023-04-04 10:52:26,268 Fungsional-Penerimaan.py->test_PNM_BRG_5()]==>INFO: Memilih satuan barang
[2023-04-04 10:52:27,628 Fungsional-Penerimaan.py->test_PNM_BRG_6()]==>INFO: Jumlah Baik
[2023-04-04 10:52:27,823 Fungsional-Penerimaan.py->test_PNM_BRG_7()]==>INFO: Jumlah rusak ringan
[2023-04-04 10:52:27,996 Fungsional-Penerimaan.py->test_PNM_BRG_8()]==>INFO: Jumlah rusak berat
[2023-04-04 10:52:28,153 Fungsional-Penerimaan.py->test_PNM_BRG_9()]==>INFO: upload foto barang 1
[2023-04-04 10:52:31,827 Fungsional-Penerimaan.py->test_PNM_BRG_10()]==>INFO: pindah tab
[2023-04-04 10:52:32,044 Fungsional-Penerimaan.py->test_PNM_BRG_11()]==>INFO: Nomor Penelitian
[2023-04-04 10:52:32,245 Fungsional-Penerimaan.py->test_PNM_BRG_12()]==>INFO: no SK penelitian
[2023-04-04 10:52:32,391 Fungsional-Penerimaan.py->test_PNM_BRG_13()]==>INFO: Tanggal SK Penelitian
[2023-04-04 10:52:32,613 Fungsional-Penerimaan.py->test_PNM_BRG_14()]==>INFO: Memilih Golongan
[2023-04-04 10:52:32,982 Fungsional-Penerimaan.py->test_PNM_BRG_15()]==>INFO: Keadaan Segel Penyita
[2023-04-04 10:52:33,089 Fungsional-Penerimaan.py->test_PNM_BRG_16()]==>INFO: Kondisi Barang
[2023-04-04 10:52:33,539 Fungsional-Penerimaan.py->test_PNM_BRG_17()]==>INFO: Sub Kondisi Barang
[2023-04-04 10:52:34,895 Fungsional-Penerimaan.py->test_PNM_BRG_18()]==>INFO: Input sifat
[2023-04-04 10:52:35,033 Fungsional-Penerimaan.py->test_PNM_BRG_18()]==>INFO: input merek dan kondisi
[2023-04-04 10:52:35,219 Fungsional-Penerimaan.py->test_PNM_BRG_18()]==>INFO: input berat
[2023-04-04 10:52:35,346 Fungsional-Penerimaan.py->test_PNM_BRG_18()]==>INFO: input volime
[2023-04-04 10:52:35,458 Fungsional-Penerimaan.py->test_PNM_BRG_18()]==>INFO: input panjang
[2023-04-04 10:52:35,552 Fungsional-Penerimaan.py->test_PNM_BRG_18()]==>INFO: input lebar
[2023-04-04 10:53:43,996 Fungsional-Penerimaan.py->testconfigwebdriver()]==>INFO: Konfigurasi agar berjalan di setiap sistem operasi (mac dan Windos)
[2023-04-04 10:53:46,600 Fungsional-Penerimaan.py->testlogin()]==>INFO: Memasukan User name dan Password di halaman Login
[2023-04-04 10:53:50,394 Fungsional-Penerimaan.py->testaksesmenu()]==>INFO: Mengakses Halaman Penerimaan
[2023-04-04 10:54:00,583 Fungsional-Penerimaan.py->test_PNM_BRG_01()]==>INFO: [PNM-006]=>Menampilkan halaman daftar barang baran dan basan dengan menggunakan button (Daftar Barang) pada kolom aksi di tabel
[2023-04-04 10:54:01,427 Fungsional-Penerimaan.py->test_PNM_BRG_2()]==>INFO: Nama barang
[2023-04-04 10:54:02,273 Fungsional-Penerimaan.py->test_PNM_BRG_3()]==>INFO: checkbox barang temuan
[2023-04-04 10:54:02,358 Fungsional-Penerimaan.py->test_PNM_BRG_4()]==>INFO: Memilih jenis barang basan
[2023-04-04 10:54:02,834 Fungsional-Penerimaan.py->test_PNM_BRG_5()]==>INFO: Memilih satuan barang
[2023-04-04 10:54:04,234 Fungsional-Penerimaan.py->test_PNM_BRG_6()]==>INFO: Jumlah Baik
[2023-04-04 10:54:04,424 Fungsional-Penerimaan.py->test_PNM_BRG_7()]==>INFO: Jumlah rusak ringan
[2023-04-04 10:54:04,609 Fungsional-Penerimaan.py->test_PNM_BRG_8()]==>INFO: Jumlah rusak berat
[2023-04-04 10:54:04,833 Fungsional-Penerimaan.py->test_PNM_BRG_9()]==>INFO: upload foto barang 1
[2023-04-04 10:54:08,514 Fungsional-Penerimaan.py->test_PNM_BRG_10()]==>INFO: pindah tab
[2023-04-04 10:54:08,702 Fungsional-Penerimaan.py->test_PNM_BRG_11()]==>INFO: Nomor Penelitian
[2023-04-04 10:54:08,899 Fungsional-Penerimaan.py->test_PNM_BRG_12()]==>INFO: no SK penelitian
[2023-04-04 10:54:09,045 Fungsional-Penerimaan.py->test_PNM_BRG_13()]==>INFO: Tanggal SK Penelitian
[2023-04-04 10:54:09,268 Fungsional-Penerimaan.py->test_PNM_BRG_14()]==>INFO: Memilih Golongan
[2023-04-04 10:54:09,651 Fungsional-Penerimaan.py->test_PNM_BRG_15()]==>INFO: Keadaan Segel Penyita
[2023-04-04 10:54:09,768 Fungsional-Penerimaan.py->test_PNM_BRG_16()]==>INFO: Kondisi Barang
